time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,NQ1! · CME: open,NQ1! · CME: high,NQ1! · CME: low,NQ1! · CME: close
2025-03-07T09:30:00-05:00,20242.5,20283,20229.75,20271.25,0,0,0,0,0,0,0,20036.5,20077,20023.75,20065.25
2025-03-07T09:31:00-05:00,20270.5,20288.25,20263.75,20270,0,0,0,0,0,0,0,20064.5,20082.25,20057.75,20064
2025-03-07T09:32:00-05:00,20269.75,20286.25,20253.75,20276,0,0,0,0,0,0,0,20063.75,20080.25,20047.75,20070
2025-03-07T09:33:00-05:00,20276.25,20301,20252,20295,0,0,0,0,0,0,0,20070.25,20095,20046,20089
2025-03-07T09:34:00-05:00,20294.25,20309,20285.25,20306.5,0,0,0,0,0,0,0,20088.25,20103,20079.25,20100.5
2025-03-07T09:35:00-05:00,20307.5,20332.5,20287,20311.75,0,0,0,0,0,0,0,20101.5,20126.5,20081,20105.75
2025-03-07T09:36:00-05:00,20313.25,20315.25,20249.25,20252,0,0,0,0,0,0,0,20107.25,20109.25,20043.25,20046
2025-03-07T09:37:00-05:00,20251.5,20257,20237.25,20254.5,0,0,0,0,0,0,0,20045.5,20051,20031.25,20048.5
2025-03-07T09:38:00-05:00,20255,20306.5,20249,20304.25,0,0,0,0,0,0,0,20049,20100.5,20043,20098.25
2025-03-07T09:39:00-05:00,20303.5,20317,20278,20296.75,0,0,0,0,0,0,0,20097.5,20111,20072,20090.75
2025-03-07T09:40:00-05:00,20298.5,20363.25,20289.75,20342.5,0,0,0,0,0,0,0,20092.5,20157.25,20083.75,20136.5
2025-03-07T09:41:00-05:00,20342,20359,20327,20355.25,0,0,0,0,0,0,0,20136,20153,20121,20149.25
2025-03-07T09:42:00-05:00,20355.75,20378.25,20355,20358.5,0,0,0,0,0,0,0,20149.75,20172.25,20149,20152.5
2025-03-07T09:43:00-05:00,20359.25,20387.75,20345,20368.75,0,0,0,0,0,0,0,20153.25,20181.75,20139,20162.75
2025-03-07T09:44:00-05:00,20369,20397.25,20343.25,20355.5,0,0,0,0,0,0,0,20163,20191.25,20137.25,20149.5
2025-03-07T09:45:00-05:00,20354.75,20371.75,20348,20361,0,0,0,0,0,0,0,20148.75,20165.75,20142,20155
2025-03-07T09:46:00-05:00,20360.25,20389.75,20358.75,20360.25,0,0,0,0,0,0,0,20154.25,20183.75,20152.75,20154.25
2025-03-07T09:47:00-05:00,20360.75,20392.5,20360.75,20381.75,0,0,0,0,0,0,0,20154.75,20186.5,20154.75,20175.75
2025-03-07T09:48:00-05:00,20383.25,20412,20377.75,20401,0,0,0,0,0,0,0,20177.25,20206,20171.75,20195
2025-03-07T09:49:00-05:00,20402,20419.5,20387.75,20400.75,0,0,0,0,0,0,0,20196,20213.5,20181.75,20194.75
2025-03-07T09:50:00-05:00,20400.5,20420,20375,20379.25,0,0,0,0,0,0,0,20194.5,20214,20169,20173.25
2025-03-07T09:51:00-05:00,20380.75,20420.5,20377.75,20410.75,0,0,0,0,0,0,0,20174.75,20214.5,20171.75,20204.75
2025-03-07T09:52:00-05:00,20410.25,20434.5,20408.75,20420.25,0,0,0,0,0,0,0,20204.25,20228.5,20202.75,20214.25
2025-03-07T09:53:00-05:00,20419.75,20440.75,20415.75,20438,0,0,0,0,0,0,0,20213.75,20234.75,20209.75,20232
2025-03-07T09:54:00-05:00,20438.25,20442,20418.75,20424.25,0,0,0,0,0,0,0,20232.25,20236,20212.75,20218.25
2025-03-07T09:55:00-05:00,20425.25,20448,20416.75,20433.75,0,0,0,0,0,0,0,20219.25,20242,20210.75,20227.75
2025-03-07T09:56:00-05:00,20434,20435.25,20376.5,20384.25,0,0,0,0,0,0,0,20228,20229.25,20170.5,20178.25
2025-03-07T09:57:00-05:00,20384,20388.5,20369.25,20386.25,0,0,0,0,0,0,0,20178,20182.5,20163.25,20180.25
2025-03-07T09:58:00-05:00,20386.25,20404.5,20351.25,20355.75,0,0,0,0,0,0,0,20180.25,20198.5,20145.25,20149.75
2025-03-07T09:59:00-05:00,20355,20362.75,20342,20346,0,0,0,0,0,0,0,20149,20156.75,20136,20140
2025-03-07T10:00:00-05:00,20345.5,20349.75,20287.75,20305.25,0,0,0,0,0,0,0,20139.5,20143.75,20081.75,20099.25
2025-03-07T10:01:00-05:00,20306.25,20344.5,20305.25,20335.5,0,0,0,0,0,0,0,20100.25,20138.5,20099.25,20129.5
2025-03-07T10:02:00-05:00,20335.75,20354,20327,20350.25,0,0,0,0,0,0,0,20129.75,20148,20121,20144.25
2025-03-07T10:03:00-05:00,20351,20362.5,20334.75,20357.75,0,0,0,0,0,0,0,20145,20156.5,20128.75,20151.75
2025-03-07T10:04:00-05:00,20359.25,20384.5,20354.25,20367.25,0,0,0,0,0,0,0,20153.25,20178.5,20148.25,20161.25
2025-03-07T10:05:00-05:00,20366.75,20371.75,20342.25,20367.5,0,0,0,0,0,0,0,20160.75,20165.75,20136.25,20161.5
2025-03-07T10:06:00-05:00,20366.5,20380,20352,20365.25,0,0,0,0,0,0,0,20160.5,20174,20146,20159.25
2025-03-07T10:07:00-05:00,20367,20389.75,20361.5,20388,0,0,0,0,0,0,0,20161,20183.75,20155.5,20182
2025-03-07T10:08:00-05:00,20387.75,20399,20364,20371.5,0,0,0,0,0,0,0,20181.75,20193,20158,20165.5
2025-03-07T10:09:00-05:00,20372.75,20383.5,20352,20377.25,0,0,0,0,0,0,0,20166.75,20177.5,20146,20171.25
2025-03-07T10:10:00-05:00,20377.75,20387.5,20366.75,20373.5,0,0,0,0,0,0,0,20171.75,20181.5,20160.75,20167.5
2025-03-07T10:11:00-05:00,20373.75,20385.5,20355,20365.25,0,0,0,0,0,0,0,20167.75,20179.5,20149,20159.25
2025-03-07T10:12:00-05:00,20365.75,20369.5,20337.25,20353.25,0,0,0,0,0,0,0,20159.75,20163.5,20131.25,20147.25
2025-03-07T10:13:00-05:00,20354.5,20355.75,20311,20323.5,0,0,0,0,0,0,0,20148.5,20149.75,20105,20117.5
2025-03-07T10:14:00-05:00,20323.75,20331.25,20314,20320.5,0,0,0,0,0,0,0,20117.75,20125.25,20108,20114.5
2025-03-07T10:15:00-05:00,20320.5,20324,20288.25,20303.75,0,0,0,0,0,0,0,20114.5,20118,20082.25,20097.75
2025-03-07T10:16:00-05:00,20303.5,20312,20284.5,20308.75,0,0,0,0,0,0,0,20097.5,20106,20078.5,20102.75
2025-03-07T10:17:00-05:00,20308,20308,20261.25,20275.75,0,0,0,0,0,0,0,20102,20102,20055.25,20069.75
2025-03-07T10:18:00-05:00,20275.25,20303,20257.5,20301.5,0,0,0,0,0,0,0,20069.25,20097,20051.5,20095.5
2025-03-07T10:19:00-05:00,20300.75,20305,20283,20286.5,0,0,0,0,0,0,0,20094.75,20099,20077,20080.5
2025-03-07T10:20:00-05:00,20286.75,20304.5,20267.25,20303,0,0,0,0,0,0,0,20080.75,20098.5,20061.25,20097
2025-03-07T10:21:00-05:00,20303.25,20303.25,20272.75,20296.75,0,0,0,0,0,0,0,20097.25,20097.25,20066.75,20090.75
2025-03-07T10:22:00-05:00,20297,20298.5,20271.25,20278.25,0,0,0,0,0,0,0,20091,20092.5,20065.25,20072.25
2025-03-07T10:23:00-05:00,20278.75,20304,20277,20301.5,0,0,0,0,0,0,0,20072.75,20098,20071,20095.5
2025-03-07T10:24:00-05:00,20301.75,20338.5,20301.75,20318.5,0,0,0,0,0,0,0,20095.75,20132.5,20095.75,20112.5
2025-03-07T10:25:00-05:00,20317.5,20319.75,20281,20299.25,0,0,0,0,0,0,0,20111.5,20113.75,20075,20093.25
2025-03-07T10:26:00-05:00,20299,20303.25,20289.75,20292.25,0,0,0,0,0,0,0,20093,20097.25,20083.75,20086.25
2025-03-07T10:27:00-05:00,20292.5,20299.25,20269.75,20294.75,0,0,0,0,0,0,0,20086.5,20093.25,20063.75,20088.75
2025-03-07T10:28:00-05:00,20295.75,20297.75,20249,20264,0,0,0,0,0,0,0,20089.75,20091.75,20043,20058
2025-03-07T10:29:00-05:00,20264.25,20268,20250.25,20265.75,0,0,0,0,0,0,0,20058.25,20062,20044.25,20059.75
2025-03-07T10:30:00-05:00,20265,20265,20236.75,20239.5,0,0,0,0,0,0,0,20059,20059,20030.75,20033.5
2025-03-07T10:31:00-05:00,20238.25,20238.25,20177.5,20192.75,0,0,0,0,0,0,0,20032.25,20032.25,19971.5,19986.75
2025-03-07T10:32:00-05:00,20193.25,20193.25,20131,20163,0,0,0,0,0,0,0,19987.25,19987.25,19925,19957
2025-03-07T10:33:00-05:00,20162.25,20175.5,20150.5,20169.5,0,0,0,0,0,0,0,19956.25,19969.5,19944.5,19963.5
2025-03-07T10:34:00-05:00,20168,20172,20146,20158.75,0,0,0,0,0,0,0,19962,19966,19940,19952.75
2025-03-07T10:35:00-05:00,20157.5,20161.75,20131.75,20136,0,0,0,0,0,0,0,19951.5,19955.75,19925.75,19930
2025-03-07T10:36:00-05:00,20135,20156.5,20121,20149.5,0,0,0,0,0,0,0,19929,19950.5,19915,19943.5
2025-03-07T10:37:00-05:00,20149.25,20151.75,20120.75,20127.25,0,0,0,0,0,0,0,19943.25,19945.75,19914.75,19921.25
2025-03-07T10:38:00-05:00,20126.75,20140.25,20113.75,20126.5,0,0,0,0,0,0,0,19920.75,19934.25,19907.75,19920.5
2025-03-07T10:39:00-05:00,20127.75,20152,20126.25,20129.5,0,0,0,0,0,0,0,19921.75,19946,19920.25,19923.5
2025-03-07T10:40:00-05:00,20131.5,20135,20101.75,20114.75,0,0,0,0,0,0,0,19925.5,19929,19895.75,19908.75
2025-03-07T10:41:00-05:00,20114.5,20117,20093.75,20107,0,0,0,0,0,0,0,19908.5,19911,19887.75,19901
2025-03-07T10:42:00-05:00,20106.75,20146,20102.5,20132.25,0,0,0,0,0,0,0,19900.75,19940,19896.5,19926.25
2025-03-07T10:43:00-05:00,20133.25,20144,20121.25,20142.75,0,0,0,0,0,0,0,19927.25,19938,19915.25,19936.75
2025-03-07T10:44:00-05:00,20143.25,20164.25,20130.75,20153,0,0,0,0,0,0,0,19937.25,19958.25,19924.75,19947
2025-03-07T10:45:00-05:00,20152.75,20182,20143.5,20182,0,0,0,0,0,0,0,19946.75,19976,19937.5,19976
2025-03-07T10:46:00-05:00,20181,20193,20155.25,20155.75,0,0,0,0,0,0,0,19975,19987,19949.25,19949.75
2025-03-07T10:47:00-05:00,20155.75,20176.5,20143.75,20161.5,0,0,0,0,0,0,0,19949.75,19970.5,19937.75,19955.5
2025-03-07T10:48:00-05:00,20160.75,20212,20138.5,20208.5,0,0,0,0,0,0,0,19954.75,20006,19932.5,20002.5
2025-03-07T10:49:00-05:00,20208.5,20292,20185.5,20247.25,0,0,0,0,0,0,0,20002.5,20086,19979.5,20041.25
2025-03-07T10:50:00-05:00,20247.75,20262.75,20199.5,20224,0,0,0,0,0,0,0,20041.75,20056.75,19993.5,20018
2025-03-07T10:51:00-05:00,20224.75,20234.75,20192.25,20199,0,0,0,0,0,0,0,20018.75,20028.75,19986.25,19993
2025-03-07T10:52:00-05:00,20198.5,20231,20198.5,20206.75,0,0,0,0,0,0,0,19992.5,20025,19992.5,20000.75
2025-03-07T10:53:00-05:00,20206.25,20212,20186,20209.5,0,0,0,0,0,0,0,20000.25,20006,19980,20003.5
2025-03-07T10:54:00-05:00,20210,20265.25,20210,20233.25,0,0,0,0,0,0,0,20004,20059.25,20004,20027.25
2025-03-07T10:55:00-05:00,20234.5,20254.75,20226.25,20232.75,0,0,0,0,0,0,0,20028.5,20048.75,20020.25,20026.75
2025-03-07T10:56:00-05:00,20232.75,20240.5,20217.5,20231,0,0,0,0,0,0,0,20026.75,20034.5,20011.5,20025
2025-03-07T10:57:00-05:00,20229.75,20237.75,20196.75,20214.75,0,0,0,0,0,0,0,20023.75,20031.75,19990.75,20008.75
2025-03-07T10:58:00-05:00,20213.75,20233.25,20208.25,20227.5,0,0,0,0,0,0,0,20007.75,20027.25,20002.25,20021.5
2025-03-07T10:59:00-05:00,20226.5,20234.5,20214.25,20227,0,0,0,0,0,0,0,20020.5,20028.5,20008.25,20021
2025-03-07T11:00:00-05:00,20225.5,20231,20205.25,20213,0,0,0,0,0,0,0,20019.5,20025,19999.25,20007
2025-03-07T11:01:00-05:00,20213.25,20221.75,20197.75,20198.75,0,0,0,0,0,0,0,20007.25,20015.75,19991.75,19992.75
2025-03-07T11:02:00-05:00,20199.5,20204.25,20176,20187.25,0,0,0,0,0,0,0,19993.5,19998.25,19970,19981.25
2025-03-07T11:03:00-05:00,20187.25,20197.75,20170,20192.25,0,0,0,0,0,0,0,19981.25,19991.75,19964,19986.25
2025-03-07T11:04:00-05:00,20193.5,20219,20187,20191.75,0,0,0,0,0,0,0,19987.5,20013,19981,19985.75
2025-03-07T11:05:00-05:00,20191.75,20200,20182.5,20191.25,0,0,0,0,0,0,0,19985.75,19994,19976.5,19985.25
2025-03-07T11:06:00-05:00,20191.75,20204.75,20175.75,20200,0,0,0,0,0,0,0,19985.75,19998.75,19969.75,19994
2025-03-07T11:07:00-05:00,20203,20241,20192.75,20217.75,0,0,0,0,0,0,0,19997,20035,19986.75,20011.75
2025-03-07T11:08:00-05:00,20215.5,20217.25,20196,20202.75,0,0,0,0,0,0,0,20009.5,20011.25,19990,19996.75
2025-03-07T11:09:00-05:00,20201.75,20224.5,20198.5,20208,0,0,0,0,0,0,0,19995.75,20018.5,19992.5,20002
2025-03-07T11:10:00-05:00,20206,20220,20186,20186.5,0,0,0,0,0,0,0,20000,20014,19980,19980.5
2025-03-07T11:11:00-05:00,20186.25,20199.25,20175.25,20197.25,0,0,0,0,0,0,0,19980.25,19993.25,19969.25,19991.25
2025-03-07T11:12:00-05:00,20198.25,20198.75,20176.75,20186.5,0,0,0,0,0,0,0,19992.25,19992.75,19970.75,19980.5
2025-03-07T11:13:00-05:00,20185.5,20194.25,20180,20187,0,0,0,0,0,0,0,19979.5,19988.25,19974,19981
2025-03-07T11:14:00-05:00,20186.75,20198.75,20184,20191.25,0,0,0,0,0,0,0,19980.75,19992.75,19978,19985.25
2025-03-07T11:15:00-05:00,20191.25,20199,20163.5,20167.25,0,0,0,0,0,0,0,19985.25,19993,19957.5,19961.25
2025-03-07T11:16:00-05:00,20167.75,20171.5,20137.75,20153.5,0,0,0,0,0,0,0,19961.75,19965.5,19931.75,19947.5
2025-03-07T11:17:00-05:00,20153,20161.5,20138,20154.75,0,0,0,0,0,0,0,19947,19955.5,19932,19948.75
2025-03-07T11:18:00-05:00,20155.75,20163.25,20129.75,20139.75,0,0,0,0,0,0,0,19949.75,19957.25,19923.75,19933.75
2025-03-07T11:19:00-05:00,20139.25,20143.5,20122.75,20129.25,0,0,0,0,0,0,0,19933.25,19937.5,19916.75,19923.25
2025-03-07T11:20:00-05:00,20131,20140.25,20125.5,20129.5,0,0,0,0,0,0,0,19925,19934.25,19919.5,19923.5
2025-03-07T11:21:00-05:00,20128,20137.5,20107.5,20134.25,0,0,0,0,0,0,0,19922,19931.5,19901.5,19928.25
2025-03-07T11:22:00-05:00,20133.75,20143,20128,20137,0,0,0,0,0,0,0,19927.75,19937,19922,19931
2025-03-07T11:23:00-05:00,20137,20142.75,20127.25,20137.25,0,0,0,0,0,0,0,19931,19936.75,19921.25,19931.25
2025-03-07T11:24:00-05:00,20136,20139,20114,20117,0,0,0,0,0,0,0,19930,19933,19908,19911
2025-03-07T11:25:00-05:00,20115.75,20121,20086.75,20090.75,0,0,0,0,0,0,0,19909.75,19915,19880.75,19884.75
2025-03-07T11:26:00-05:00,20089.5,20089.75,20064.25,20077,0,0,0,0,0,0,0,19883.5,19883.75,19858.25,19871
2025-03-07T11:27:00-05:00,20077,20103.75,20073,20094,0,0,0,0,0,0,0,19871,19897.75,19867,19888
2025-03-07T11:28:00-05:00,20095.25,20102,20067.25,20070,0,0,0,0,0,0,0,19889.25,19896,19861.25,19864
2025-03-07T11:29:00-05:00,20069.75,20080.5,20063,20078.25,0,0,0,0,0,0,0,19863.75,19874.5,19857,19872.25
2025-03-07T11:30:00-05:00,20079.25,20089.75,20063.5,20064.5,0,0,0,0,0,0,0,19873.25,19883.75,19857.5,19858.5
2025-03-07T11:31:00-05:00,20065,20089.5,20058.75,20079.5,0,0,0,0,0,0,0,19859,19883.5,19852.75,19873.5
2025-03-07T11:32:00-05:00,20079,20080,20064.5,20066.25,0,0,0,0,0,0,0,19873,19874,19858.5,19860.25
2025-03-07T11:33:00-05:00,20065.75,20090.5,20062.75,20075,0,0,0,0,0,0,0,19859.75,19884.5,19856.75,19869
2025-03-07T11:34:00-05:00,20074.75,20085,20065,20066.5,0,0,0,0,0,0,0,19868.75,19879,19859,19860.5
2025-03-07T11:35:00-05:00,20067,20075,20059.5,20066.25,0,0,0,0,0,0,0,19861,19869,19853.5,19860.25
2025-03-07T11:36:00-05:00,20070.5,20072.75,20042.5,20046.25,0,0,0,0,0,0,0,19864.5,19866.75,19836.5,19840.25
2025-03-07T11:37:00-05:00,20046,20053.25,20033.75,20036,0,0,0,0,0,0,0,19840,19847.25,19827.75,19830
2025-03-07T11:38:00-05:00,20037,20048.25,20032,20043.25,0,0,0,0,0,0,0,19831,19842.25,19826,19837.25
2025-03-07T11:39:00-05:00,20044.5,20054,20028.5,20041,0,0,0,0,0,0,0,19838.5,19848,19822.5,19835
2025-03-07T11:40:00-05:00,20039.25,20044,20027,20032.25,0,0,0,0,0,0,0,19833.25,19838,19821,19826.25
2025-03-07T11:41:00-05:00,20031.25,20031.75,20002,20014.5,0,0,0,0,0,0,0,19825.25,19825.75,19796,19808.5
2025-03-07T11:42:00-05:00,20013.25,20031,20004,20004.75,0,0,0,0,0,0,0,19807.25,19825,19798,19798.75
2025-03-07T11:43:00-05:00,20004,20011.25,19987,20010.25,0,0,0,0,0,0,0,19798,19805.25,19781,19804.25
2025-03-07T11:44:00-05:00,20011,20042.5,20010.5,20036,0,0,0,0,0,0,0,19805,19836.5,19804.5,19830
2025-03-07T11:45:00-05:00,20035.5,20045.75,20022,20024,0,0,0,0,0,0,0,19829.5,19839.75,19816,19818
2025-03-07T11:46:00-05:00,20024.5,20048.5,20019.5,20036.25,0,0,0,0,0,0,0,19818.5,19842.5,19813.5,19830.25
2025-03-07T11:47:00-05:00,20036,20039.75,20016,20026.5,0,0,0,0,0,0,0,19830,19833.75,19810,19820.5
2025-03-07T11:48:00-05:00,20026.75,20031.5,19997.5,20002.25,0,0,0,0,0,0,0,19820.75,19825.5,19791.5,19796.25
2025-03-07T11:49:00-05:00,20001,20020.5,19993.25,20017.25,0,0,0,0,0,0,0,19795,19814.5,19787.25,19811.25
2025-03-07T11:50:00-05:00,20016.75,20023.5,19989.75,20001.5,0,0,0,0,0,0,0,19810.75,19817.5,19783.75,19795.5
2025-03-07T11:51:00-05:00,20002,20013,19995.25,20006,0,0,0,0,0,0,0,19796,19807,19789.25,19800
2025-03-07T11:52:00-05:00,20007.25,20014.5,19976.5,19978.75,0,0,0,0,0,0,0,19801.25,19808.5,19770.5,19772.75
2025-03-07T11:53:00-05:00,19978.75,19995,19971.5,19978.75,0,0,0,0,0,0,0,19772.75,19789,19765.5,19772.75
2025-03-07T11:54:00-05:00,19978.25,20012.5,19976.5,20010.5,0,0,0,0,0,0,0,19772.25,19806.5,19770.5,19804.5
2025-03-07T11:55:00-05:00,20011.75,20023,19994.5,20015.25,0,0,0,0,0,0,0,19805.75,19817,19788.5,19809.25
2025-03-07T11:56:00-05:00,20014,20037.5,20010.75,20028.25,0,0,0,0,0,0,0,19808,19831.5,19804.75,19822.25
2025-03-07T11:57:00-05:00,20029.5,20032.5,20016.5,20031.25,0,0,0,0,0,0,0,19823.5,19826.5,19810.5,19825.25
2025-03-07T11:58:00-05:00,20029.25,20035.25,20021.5,20023.5,0,0,0,0,0,0,0,19823.25,19829.25,19815.5,19817.5
2025-03-07T11:59:00-05:00,20024.25,20042,20017,20036.25,0,0,0,0,0,0,0,19818.25,19836,19811,19830.25
2025-03-07T12:00:00-05:00,20037,20069.75,20032.25,20059.75,0,0,0,0,0,0,0,19831,19863.75,19826.25,19853.75
2025-03-07T12:01:00-05:00,20059,20061.5,20032.25,20050.5,0,0,0,0,0,0,0,19853,19855.5,19826.25,19844.5
2025-03-07T12:02:00-05:00,20050.25,20071.25,20046.75,20069.5,0,0,0,0,0,0,0,19844.25,19865.25,19840.75,19863.5
2025-03-07T12:03:00-05:00,20069,20089,20056.25,20079.75,0,0,0,0,0,0,0,19863,19883,19850.25,19873.75
2025-03-07T12:04:00-05:00,20080,20101.75,20046.75,20052,0,0,0,0,0,0,0,19874,19895.75,19840.75,19846
2025-03-07T12:05:00-05:00,20052.25,20074.5,20044.25,20047.25,0,0,0,0,0,0,0,19846.25,19868.5,19838.25,19841.25
2025-03-07T12:06:00-05:00,20047.25,20052.75,20020.25,20023.25,0,0,0,0,0,0,0,19841.25,19846.75,19814.25,19817.25
2025-03-07T12:07:00-05:00,20022.75,20041.5,20016.25,20028,0,0,0,0,0,0,0,19816.75,19835.5,19810.25,19822
2025-03-07T12:08:00-05:00,20027.25,20047.5,20011.75,20015,0,0,0,0,0,0,0,19821.25,19841.5,19805.75,19809
2025-03-07T12:09:00-05:00,20014.75,20019.5,19996,20012.25,0,0,0,0,0,0,0,19808.75,19813.5,19790,19806.25
2025-03-07T12:10:00-05:00,20012.75,20027.25,20006.5,20021.25,0,0,0,0,0,0,0,19806.75,19821.25,19800.5,19815.25
2025-03-07T12:11:00-05:00,20022.75,20023,19981,19987.75,0,0,0,0,0,0,0,19816.75,19817,19775,19781.75
2025-03-07T12:12:00-05:00,19987.5,20001,19984.75,19993.5,0,0,0,0,0,0,0,19781.5,19795,19778.75,19787.5
2025-03-07T12:13:00-05:00,19994.5,20011.25,19983.75,20007.25,0,0,0,0,0,0,0,19788.5,19805.25,19777.75,19801.25
2025-03-07T12:14:00-05:00,20007.5,20037.25,20004.75,20026.25,0,0,0,0,0,0,0,19801.5,19831.25,19798.75,19820.25
2025-03-07T12:15:00-05:00,20026.5,20034.25,20007,20029.75,0,0,0,0,0,0,0,19820.5,19828.25,19801,19823.75
2025-03-07T12:16:00-05:00,20030,20035,19998.5,19999.25,0,0,0,0,0,0,0,19824,19829,19792.5,19793.25
2025-03-07T12:17:00-05:00,19999,20013,19984,19998.75,0,0,0,0,0,0,0,19793,19807,19778,19792.75
2025-03-07T12:18:00-05:00,19999,20001.5,19987.25,19988.75,0,0,0,0,0,0,0,19793,19795.5,19781.25,19782.75
2025-03-07T12:19:00-05:00,19988.25,19998.5,19977,19996.25,0,0,0,0,0,0,0,19782.25,19792.5,19771,19790.25
2025-03-07T12:20:00-05:00,19997.75,20014.75,19991.75,20009.75,0,0,0,0,0,0,0,19791.75,19808.75,19785.75,19803.75
2025-03-07T12:21:00-05:00,20009,20014,19992.75,20013.25,0,0,0,0,0,0,0,19803,19808,19786.75,19807.25
2025-03-07T12:22:00-05:00,20012.25,20045.5,20007,20033.75,0,0,0,0,0,0,0,19806.25,19839.5,19801,19827.75
2025-03-07T12:23:00-05:00,20032.75,20060.5,20029.5,20037.5,0,0,0,0,0,0,0,19826.75,19854.5,19823.5,19831.5
2025-03-07T12:24:00-05:00,20036,20059,20034.25,20055,0,0,0,0,0,0,0,19830,19853,19828.25,19849
2025-03-07T12:25:00-05:00,20056.5,20071.75,20041.25,20063.25,0,0,0,0,0,0,0,19850.5,19865.75,19835.25,19857.25
2025-03-07T12:26:00-05:00,20061.75,20075,20046,20051.5,0,0,0,0,0,0,0,19855.75,19869,19840,19845.5
2025-03-07T12:27:00-05:00,20052.75,20080.75,20050.25,20075.75,0,0,0,0,0,0,0,19846.75,19874.75,19844.25,19869.75
2025-03-07T12:28:00-05:00,20077,20081.25,20062,20071,0,0,0,0,0,0,0,19871,19875.25,19856,19865
2025-03-07T12:29:00-05:00,20070,20082,20064.75,20081,0,0,0,0,0,0,0,19864,19876,19858.75,19875
2025-03-07T12:30:00-05:00,20080.25,20082.5,20055,20069,0,0,0,0,0,0,0,19874.25,19876.5,19849,19863
2025-03-07T12:31:00-05:00,20067.5,20071.75,20052.75,20055.5,0,0,0,0,0,0,0,19861.5,19865.75,19846.75,19849.5
2025-03-07T12:32:00-05:00,20054.25,20094.5,20051.5,20087.5,0,0,0,0,0,0,0,19848.25,19888.5,19845.5,19881.5
2025-03-07T12:33:00-05:00,20087.75,20136.5,20087.25,20123.75,0,0,0,0,0,0,0,19881.75,19930.5,19881.25,19917.75
2025-03-07T12:34:00-05:00,20123.75,20144.75,20123.75,20140.25,0,0,0,0,0,0,0,19917.75,19938.75,19917.75,19934.25
2025-03-07T12:35:00-05:00,20140.5,20142,20114,20124.25,0,0,0,0,0,0,0,19934.5,19936,19908,19918.25
2025-03-07T12:36:00-05:00,20124.75,20144.75,20113,20143.25,0,0,0,0,0,0,0,19918.75,19938.75,19907,19937.25
2025-03-07T12:37:00-05:00,20144.25,20164.25,20135.5,20164.25,0,0,0,0,0,0,0,19938.25,19958.25,19929.5,19958.25
2025-03-07T12:38:00-05:00,20164.25,20171.5,20147,20160,0,0,0,0,0,0,0,19958.25,19965.5,19941,19954
2025-03-07T12:39:00-05:00,20160.25,20166.25,20127.25,20128.25,0,0,0,0,0,0,0,19954.25,19960.25,19921.25,19922.25
2025-03-07T12:40:00-05:00,20127.5,20150.5,20121.5,20144.25,0,0,0,0,0,0,0,19921.5,19944.5,19915.5,19938.25
2025-03-07T12:41:00-05:00,20144.75,20163.5,20132,20160.5,0,0,0,0,0,0,0,19938.75,19957.5,19926,19954.5
2025-03-07T12:42:00-05:00,20161.75,20165.25,20143,20161.25,0,0,0,0,0,0,0,19955.75,19959.25,19937,19955.25
2025-03-07T12:43:00-05:00,20162.25,20190.25,20156,20185.75,0,0,0,0,0,0,0,19956.25,19984.25,19950,19979.75
2025-03-07T12:44:00-05:00,20187.25,20216,20186.5,20207.5,0,0,0,0,0,0,0,19981.25,20010,19980.5,20001.5
2025-03-07T12:45:00-05:00,20208,20249.5,20206.75,20241.25,0,0,0,0,0,0,0,20002,20043.5,20000.75,20035.25
2025-03-07T12:46:00-05:00,20241.75,20253.25,20219,20235,0,0,0,0,0,0,0,20035.75,20047.25,20013,20029
2025-03-07T12:47:00-05:00,20234,20237,20203.25,20206.5,0,0,0,0,0,0,0,20028,20031,19997.25,20000.5
2025-03-07T12:48:00-05:00,20207.25,20213,20190.75,20199.75,0,0,0,0,0,0,0,20001.25,20007,19984.75,19993.75
2025-03-07T12:49:00-05:00,20198.75,20210.5,20193,20207.5,0,0,0,0,0,0,0,19992.75,20004.5,19987,20001.5
2025-03-07T12:50:00-05:00,20206.75,20215,20200.25,20212.75,0,0,0,0,0,0,0,20000.75,20009,19994.25,20006.75
2025-03-07T12:51:00-05:00,20214,20222,20202.25,20218,0,0,0,0,0,0,0,20008,20016,19996.25,20012
2025-03-07T12:52:00-05:00,20219.25,20244.5,20213.25,20238.5,0,0,0,0,0,0,0,20013.25,20038.5,20007.25,20032.5
2025-03-07T12:53:00-05:00,20239.75,20267,20232.5,20252.5,0,0,0,0,0,0,0,20033.75,20061,20026.5,20046.5
2025-03-07T12:54:00-05:00,20253,20281.75,20244.75,20281.25,0,0,0,0,0,0,0,20047,20075.75,20038.75,20075.25
2025-03-07T12:55:00-05:00,20280,20290.25,20258.25,20267.5,0,0,0,0,0,0,0,20074,20084.25,20052.25,20061.5
2025-03-07T12:56:00-05:00,20269.5,20279.5,20233.75,20240,0,0,0,0,0,0,0,20063.5,20073.5,20027.75,20034
2025-03-07T12:57:00-05:00,20240.5,20245.25,20197.25,20201.75,0,0,0,0,0,0,0,20034.5,20039.25,19991.25,19995.75
2025-03-07T12:58:00-05:00,20202,20209,20128.75,20138.5,0,0,0,0,0,0,0,19996,20003,19922.75,19932.5
